001008 | mem   | pc=0053 acc=30          z=0 n=0 irq=0 | operand <- mem[0]
001009 | exec  | pc=0053 acc=31          z=0 n=0 irq=0 | acc += mem[0]
001010 | fetch | pc=0054 acc=31          z=0 n=0 irq=0 | 0053: st 29
001011 | addr  | pc=0054 acc=31          z=0 n=0 irq=0 | data address <- 29
001012 | mem   | pc=0054 acc=31          z=0 n=0 irq=0 | mem[29] <- acc
001013 | fetch | pc=0055 acc=31          z=0 n=0 irq=0 | 0054: ld 28
001014 | addr  | pc=0055 acc=31          z=0 n=0 irq=0 | data address <- 28
001015 | mem   | pc=0055 acc=0           z=1 n=0 irq=0 | acc <- mem[28]
001016 | fetch | pc=0056 acc=0           z=1 n=0 irq=0 | 0055: add 0
001017 | mem   | pc=0056 acc=0           z=1 n=0 irq=0 | operand <- mem[0]
001018 | exec  | pc=0056 acc=1           z=0 n=0 irq=0 | acc += mem[0]
001019 | fetch | pc=0057 acc=1           z=0 n=0 irq=0 | 0056: st 28
001020 | addr  | pc=0057 acc=1           z=0 n=0 irq=0 | data address <- 28
001021 | mem   | pc=0057 acc=1           z=0 n=0 irq=0 | mem[28] <- acc
001022 | fetch | pc=0058 acc=1           z=0 n=0 irq=0 | 0057: ld 27
001023 | addr  | pc=0058 acc=1           z=0 n=0 irq=0 | data address <- 27
001024 | mem   | pc=0058 acc=1           z=0 n=0 irq=0 | acc <- mem[27]
001025 | fetch | pc=0059 acc=1           z=0 n=0 irq=0 | 0058: div 1
001026 | mem   | pc=0059 acc=1           z=0 n=0 irq=0 | operand <- mem[1]
001027 | exec  | pc=0059 acc=1           z=0 n=0 irq=0 | div operands ready
001028 | alu   | pc=0059 acc=0           z=1 n=0 irq=0 | acc /= mem[1]
001029 | fetch | pc=0060 acc=0           z=1 n=0 irq=0 | 0059: st 27
001030 | addr  | pc=0060 acc=0           z=1 n=0 irq=0 | data address <- 27
001031 | mem   | pc=0060 acc=0           z=1 n=0 irq=0 | mem[27] <- acc
001032 | fetch | pc=0061 acc=0           z=1 n=0 irq=0 | 0060: jmp 46
001033 | exec  | pc=0046 acc=0           z=1 n=0 irq=0 | pc <- 46
001034 | fetch | pc=0047 acc=0           z=1 n=0 irq=0 | 0046: ld 27
001035 | addr  | pc=0047 acc=0           z=1 n=0 irq=0 | data address <- 27
001036 | mem   | pc=0047 acc=0           z=1 n=0 irq=0 | acc <- mem[27]
001037 | fetch | pc=0048 acc=0           z=1 n=0 irq=0 | 0047: jz 61
001038 | exec  | pc=0061 acc=0           z=1 n=0 irq=0 | jz taken
001039 | fetch | pc=0062 acc=0           z=1 n=0 irq=0 | 0061: ld 28
001040 | addr  | pc=0062 acc=0           z=1 n=0 irq=0 | data address <- 28
001041 | mem   | pc=0062 acc=1           z=0 n=0 irq=0 | acc <- mem[28]
001042 | fetch | pc=0063 acc=1           z=0 n=0 irq=0 | 0062: jz 72
001043 | exec  | pc=0063 acc=1           z=0 n=0 irq=0 | jz skip
001044 | fetch | pc=0064 acc=1           z=0 n=0 irq=0 | 0063: ld 29
001045 | addr  | pc=0064 acc=1           z=0 n=0 irq=0 | data address <- 29
001046 | mem   | pc=0064 acc=31          z=0 n=0 irq=0 | acc <- mem[29]
001047 | fetch | pc=0065 acc=31          z=0 n=0 irq=0 | 0064: sub 0
001048 | mem   | pc=0065 acc=31          z=0 n=0 irq=0 | operand <- mem[0]
001049 | exec  | pc=0065 acc=30          z=0 n=0 irq=0 | acc -= mem[0]
001050 | fetch | pc=0066 acc=30          z=0 n=0 irq=0 | 0065: st 29
001051 | addr  | pc=0066 acc=30          z=0 n=0 irq=0 | data address <- 29
001052 | mem   | pc=0066 acc=30          z=0 n=0 irq=0 | mem[29] <- acc
001053 | fetch | pc=0067 acc=30          z=0 n=0 irq=0 | 0066: ldx 29
001054 | addr  | pc=0067 acc=30          z=0 n=0 irq=0 | ptr address <- 29
001055 | mem   | pc=0067 acc=30          z=0 n=0 irq=0 | address <- mem[29]
001056 | mem   | pc=0067 acc=49          z=0 n=0 irq=0 | acc <- mem[30]
001057 | fetch | pc=0068 acc=49          z=0 n=0 irq=0 | 0067: st 65281
001058 | addr  | pc=0068 acc=49          z=0 n=0 irq=0 | data address <- 65281
001059 | mem   | pc=0068 acc=49          z=0 n=0 irq=0 | mem[65281] <- acc
001060 | fetch | pc=0069 acc=49          z=0 n=0 irq=0 | 0068: ld 28
001061 | addr  | pc=0069 acc=49          z=0 n=0 irq=0 | data address <- 28
001062 | mem   | pc=0069 acc=1           z=0 n=0 irq=0 | acc <- mem[28]
001063 | fetch | pc=0070 acc=1           z=0 n=0 irq=0 | 0069: sub 0
001064 | mem   | pc=0070 acc=1           z=0 n=0 irq=0 | operand <- mem[0]
001065 | exec  | pc=0070 acc=0           z=1 n=0 irq=0 | acc -= mem[0]
001066 | fetch | pc=0071 acc=0           z=1 n=0 irq=0 | 0070: st 28
001067 | addr  | pc=0071 acc=0           z=1 n=0 irq=0 | data address <- 28
001068 | mem   | pc=0071 acc=0           z=1 n=0 irq=0 | mem[28] <- acc
001069 | fetch | pc=0072 acc=0           z=1 n=0 irq=0 | 0071: jmp 61
001070 | exec  | pc=0061 acc=0           z=1 n=0 irq=0 | pc <- 61
001071 | fetch | pc=0062 acc=0           z=1 n=0 irq=0 | 0061: ld 28
001072 | addr  | pc=0062 acc=0           z=1 n=0 irq=0 | data address <- 28
001073 | mem   | pc=0062 acc=0           z=1 n=0 irq=0 | acc <- mem[28]
001074 | fetch | pc=0063 acc=0           z=1 n=0 irq=0 | 0062: jz 72
001075 | exec  | pc=0072 acc=0           z=1 n=0 irq=0 | jz taken
001076 | fetch | pc=0073 acc=0           z=1 n=0 irq=0 | 0072: ret 0
001077 | exec  | pc=0022 acc=0           z=1 n=0 irq=0 | ret
001078 | fetch | pc=0023 acc=0           z=1 n=0 irq=0 | 0022: ld 25
001079 | addr  | pc=0023 acc=0           z=1 n=0 irq=0 | data address <- 25
001080 | mem   | pc=0023 acc=22          z=0 n=0 irq=0 | acc <- mem[25]
001081 | fetch | pc=0024 acc=22          z=0 n=0 irq=0 | 0023: add 0
001082 | mem   | pc=0024 acc=22          z=0 n=0 irq=0 | operand <- mem[0]
001083 | exec  | pc=0024 acc=23          z=0 n=0 irq=0 | acc += mem[0]
001084 | fetch | pc=0025 acc=23          z=0 n=0 irq=0 | 0024: st 25
001085 | addr  | pc=0025 acc=23          z=0 n=0 irq=0 | data address <- 25
001086 | mem   | pc=0025 acc=23          z=0 n=0 irq=0 | mem[25] <- acc
001087 | fetch | pc=0026 acc=23          z=0 n=0 irq=0 | 0025: ld 26
001088 | addr  | pc=0026 acc=23          z=0 n=0 irq=0 | data address <- 26
001089 | mem   | pc=0026 acc=3           z=0 n=0 irq=0 | acc <- mem[26]
001090 | fetch | pc=0027 acc=3           z=0 n=0 irq=0 | 0026: sub 0
001091 | mem   | pc=0027 acc=3           z=0 n=0 irq=0 | operand <- mem[0]
001092 | exec  | pc=0027 acc=2           z=0 n=0 irq=0 | acc -= mem[0]
001093 | fetch | pc=0028 acc=2           z=0 n=0 irq=0 | 0027: st 26
001094 | addr  | pc=0028 acc=2           z=0 n=0 irq=0 | data address <- 26
001095 | mem   | pc=0028 acc=2           z=0 n=0 irq=0 | mem[26] <- acc
001096 | fetch | pc=0029 acc=2           z=0 n=0 irq=0 | 0028: jz 32
001097 | exec  | pc=0029 acc=2           z=0 n=0 irq=0 | jz skip
001098 | fetch | pc=0030 acc=2           z=0 n=0 irq=0 | 0029: ld 3
001099 | addr  | pc=0030 acc=2           z=0 n=0 irq=0 | data address <- 3
001100 | mem   | pc=0030 acc=32          z=0 n=0 irq=0 | acc <- mem[3]
001101 | fetch | pc=0031 acc=32          z=0 n=0 irq=0 | 0030: st 65281
001102 | addr  | pc=0031 acc=32          z=0 n=0 irq=0 | data address <- 65281
001103 | mem   | pc=0031 acc=32          z=0 n=0 irq=0 | mem[65281] <- acc
001104 | fetch | pc=0032 acc=32          z=0 n=0 irq=0 | 0031: jmp 18
001105 | exec  | pc=0018 acc=32          z=0 n=0 irq=0 | pc <- 18
001106 | fetch | pc=0019 acc=32          z=0 n=0 irq=0 | 0018: ld 26
001107 | addr  | pc=0019 acc=32          z=0 n=0 irq=0 | data address <- 26
001108 | mem   | pc=0019 acc=2           z=0 n=0 irq=0 | acc <- mem[26]
001109 | fetch | pc=0020 acc=2           z=0 n=0 irq=0 | 0019: jz 35
001110 | exec  | pc=0020 acc=2           z=0 n=0 irq=0 | jz skip
001111 | fetch | pc=0021 acc=2           z=0 n=0 irq=0 | 0020: ldx 25
001112 | addr  | pc=0021 acc=2           z=0 n=0 irq=0 | ptr address <- 25
001113 | mem   | pc=0021 acc=2           z=0 n=0 irq=0 | address <- mem[25]
001114 | mem   | pc=0021 acc=1           z=0 n=0 irq=0 | acc <- mem[23]
001115 | fetch | pc=0022 acc=1           z=0 n=0 irq=0 | 0021: call 36
001116 | exec  | pc=0036 acc=1           z=0 n=0 irq=0 | call 36
001117 | fetch | pc=0037 acc=1           z=0 n=0 irq=0 | 0036: st 27
001118 | addr  | pc=0037 acc=1           z=0 n=0 irq=0 | data address <- 27
001119 | mem   | pc=0037 acc=1           z=0 n=0 irq=0 | mem[27] <- acc
001120 | fetch | pc=0038 acc=1           z=0 n=0 irq=0 | 0037: ldi 0
001121 | exec  | pc=0038 acc=0           z=1 n=0 irq=0 | acc <- 0
001122 | fetch | pc=0039 acc=0           z=1 n=0 irq=0 | 0038: st 28
001123 | addr  | pc=0039 acc=0           z=1 n=0 irq=0 | data address <- 28
001124 | mem   | pc=0039 acc=0           z=1 n=0 irq=0 | mem[28] <- acc
001125 | fetch | pc=0040 acc=0           z=1 n=0 irq=0 | 0039: lea 30
001126 | exec  | pc=0040 acc=30          z=0 n=0 irq=0 | acc <- address 30
001127 | fetch | pc=0041 acc=30          z=0 n=0 irq=0 | 0040: st 29
001128 | addr  | pc=0041 acc=30          z=0 n=0 irq=0 | data address <- 29
001129 | mem   | pc=0041 acc=30          z=0 n=0 irq=0 | mem[29] <- acc
001130 | fetch | pc=0042 acc=30          z=0 n=0 irq=0 | 0041: ld 27
001131 | addr  | pc=0042 acc=30          z=0 n=0 irq=0 | data address <- 27
001132 | mem   | pc=0042 acc=1           z=0 n=0 irq=0 | acc <- mem[27]
001133 | fetch | pc=0043 acc=1           z=0 n=0 irq=0 | 0042: jnz 46
001134 | exec  | pc=0046 acc=1           z=0 n=0 irq=0 | jnz taken
001135 | fetch | pc=0047 acc=1           z=0 n=0 irq=0 | 0046: ld 27
001136 | addr  | pc=0047 acc=1           z=0 n=0 irq=0 | data address <- 27
001137 | mem   | pc=0047 acc=1           z=0 n=0 irq=0 | acc <- mem[27]
001138 | fetch | pc=0048 acc=1           z=0 n=0 irq=0 | 0047: jz 61
001139 | exec  | pc=0048 acc=1           z=0 n=0 irq=0 | jz skip
001140 | fetch | pc=0049 acc=1           z=0 n=0 irq=0 | 0048: mod 1
001141 | mem   | pc=0049 acc=1           z=0 n=0 irq=0 | operand <- mem[1]
001142 | exec  | pc=0049 acc=1           z=0 n=0 irq=0 | mod operands ready
001143 | alu   | pc=0049 acc=1           z=0 n=0 irq=0 | acc %= mem[1]
001144 | fetch | pc=0050 acc=1           z=0 n=0 irq=0 | 0049: add 4
001145 | mem   | pc=0050 acc=1           z=0 n=0 irq=0 | operand <- mem[4]
001146 | exec  | pc=0050 acc=49          z=0 n=0 irq=0 | acc += mem[4]
001147 | fetch | pc=0051 acc=49          z=0 n=0 irq=0 | 0050: stx 29
001148 | addr  | pc=0051 acc=49          z=0 n=0 irq=0 | ptr address <- 29
001149 | mem   | pc=0051 acc=49          z=0 n=0 irq=0 | address <- mem[29]
001150 | mem   | pc=0051 acc=49          z=0 n=0 irq=0 | mem[30] <- acc
001151 | fetch | pc=0052 acc=49          z=0 n=0 irq=0 | 0051: ld 29
001152 | addr  | pc=0052 acc=49          z=0 n=0 irq=0 | data address <- 29
001153 | mem   | pc=0052 acc=30          z=0 n=0 irq=0 | acc <- mem[29]
001154 | fetch | pc=0053 acc=30          z=0 n=0 irq=0 | 0052: add 0
001155 | mem   | pc=0053 acc=30          z=0 n=0 irq=0 | operand <- mem[0]
001156 | exec  | pc=0053 acc=31          z=0 n=0 irq=0 | acc += mem[0]
001157 | fetch | pc=0054 acc=31          z=0 n=0 irq=0 | 0053: st 29
001158 | addr  | pc=0054 acc=31          z=0 n=0 irq=0 | data address <- 29
001159 | mem   | pc=0054 acc=31          z=0 n=0 irq=0 | mem[29] <- acc
001160 | fetch | pc=0055 acc=31          z=0 n=0 irq=0 | 0054: ld 28
001161 | addr  | pc=0055 acc=31          z=0 n=0 irq=0 | data address <- 28
001162 | mem   | pc=0055 acc=0           z=1 n=0 irq=0 | acc <- mem[28]
001163 | fetch | pc=0056 acc=0           z=1 n=0 irq=0 | 0055: add 0
001164 | mem   | pc=0056 acc=0           z=1 n=0 irq=0 | operand <- mem[0]
001165 | exec  | pc=0056 acc=1           z=0 n=0 irq=0 | acc += mem[0]
001166 | fetch | pc=0057 acc=1           z=0 n=0 irq=0 | 0056: st 28
001167 | addr  | pc=0057 acc=1           z=0 n=0 irq=0 | data address <- 28
001168 | mem   | pc=0057 acc=1           z=0 n=0 irq=0 | mem[28] <- acc
001169 | fetch | pc=0058 acc=1           z=0 n=0 irq=0 | 0057: ld 27
001170 | addr  | pc=0058 acc=1           z=0 n=0 irq=0 | data address <- 27
001171 | mem   | pc=0058 acc=1           z=0 n=0 irq=0 | acc <- mem[27]
001172 | fetch | pc=0059 acc=1           z=0 n=0 irq=0 | 0058: div 1
001173 | mem   | pc=0059 acc=1           z=0 n=0 irq=0 | operand <- mem[1]
001174 | exec  | pc=0059 acc=1           z=0 n=0 irq=0 | div operands ready
001175 | alu   | pc=0059 acc=0           z=1 n=0 irq=0 | acc /= mem[1]
001176 | fetch | pc=0060 acc=0           z=1 n=0 irq=0 | 0059: st 27
001177 | addr  | pc=0060 acc=0           z=1 n=0 irq=0 | data address <- 27
001178 | mem   | pc=0060 acc=0           z=1 n=0 irq=0 | mem[27] <- acc
001179 | fetch | pc=0061 acc=0           z=1 n=0 irq=0 | 0060: jmp 46
001180 | exec  | pc=0046 acc=0           z=1 n=0 irq=0 | pc <- 46
001181 | fetch | pc=0047 acc=0           z=1 n=0 irq=0 | 0046: ld 27
001182 | addr  | pc=0047 acc=0           z=1 n=0 irq=0 | data address <- 27
001183 | mem   | pc=0047 acc=0           z=1 n=0 irq=0 | acc <- mem[27]
001184 | fetch | pc=0048 acc=0           z=1 n=0 irq=0 | 0047: jz 61
001185 | exec  | pc=0061 acc=0           z=1 n=0 irq=0 | jz taken
001186 | fetch | pc=0062 acc=0           z=1 n=0 irq=0 | 0061: ld 28
001187 | addr  | pc=0062 acc=0           z=1 n=0 irq=0 | data address <- 28
001188 | mem   | pc=0062 acc=1           z=0 n=0 irq=0 | acc <- mem[28]
001189 | fetch | pc=0063 acc=1           z=0 n=0 irq=0 | 0062: jz 72
001190 | exec  | pc=0063 acc=1           z=0 n=0 irq=0 | jz skip
001191 | fetch | pc=0064 acc=1           z=0 n=0 irq=0 | 0063: ld 29
001192 | addr  | pc=0064 acc=1           z=0 n=0 irq=0 | data address <- 29
001193 | mem   | pc=0064 acc=31          z=0 n=0 irq=0 | acc <- mem[29]
001194 | fetch | pc=0065 acc=31          z=0 n=0 irq=0 | 0064: sub 0
001195 | mem   | pc=0065 acc=31          z=0 n=0 irq=0 | operand <- mem[0]
001196 | exec  | pc=0065 acc=30          z=0 n=0 irq=0 | acc -= mem[0]
001197 | fetch | pc=0066 acc=30          z=0 n=0 irq=0 | 0065: st 29
001198 | addr  | pc=0066 acc=30          z=0 n=0 irq=0 | data address <- 29
001199 | mem   | pc=0066 acc=30          z=0 n=0 irq=0 | mem[29] <- acc
001200 | fetch | pc=0067 acc=30          z=0 n=0 irq=0 | 0066: ldx 29
001201 | addr  | pc=0067 acc=30          z=0 n=0 irq=0 | ptr address <- 29
001202 | mem   | pc=0067 acc=30          z=0 n=0 irq=0 | address <- mem[29]
001203 | mem   | pc=0067 acc=49          z=0 n=0 irq=0 | acc <- mem[30]
001204 | fetch | pc=0068 acc=49          z=0 n=0 irq=0 | 0067: st 65281
001205 | addr  | pc=0068 acc=49          z=0 n=0 irq=0 | data address <- 65281
001206 | mem   | pc=0068 acc=49          z=0 n=0 irq=0 | mem[65281] <- acc
001207 | fetch | pc=0069 acc=49          z=0 n=0 irq=0 | 0068: ld 28
001208 | addr  | pc=0069 acc=49          z=0 n=0 irq=0 | data address <- 28
001209 | mem   | pc=0069 acc=1           z=0 n=0 irq=0 | acc <- mem[28]
001210 | fetch | pc=0070 acc=1           z=0 n=0 irq=0 | 0069: sub 0
001211 | mem   | pc=0070 acc=1           z=0 n=0 irq=0 | operand <- mem[0]
001212 | exec  | pc=0070 acc=0           z=1 n=0 irq=0 | acc -= mem[0]
001213 | fetch | pc=0071 acc=0           z=1 n=0 irq=0 | 0070: st 28
001214 | addr  | pc=0071 acc=0           z=1 n=0 irq=0 | data address <- 28
001215 | mem   | pc=0071 acc=0           z=1 n=0 irq=0 | mem[28] <- acc
001216 | fetch | pc=0072 acc=0           z=1 n=0 irq=0 | 0071: jmp 61
001217 | exec  | pc=0061 acc=0           z=1 n=0 irq=0 | pc <- 61
001218 | fetch | pc=0062 acc=0           z=1 n=0 irq=0 | 0061: ld 28
001219 | addr  | pc=0062 acc=0           z=1 n=0 irq=0 | data address <- 28
001220 | mem   | pc=0062 acc=0           z=1 n=0 irq=0 | acc <- mem[28]
001221 | fetch | pc=0063 acc=0           z=1 n=0 irq=0 | 0062: jz 72
001222 | exec  | pc=0072 acc=0           z=1 n=0 irq=0 | jz taken
001223 | fetch | pc=0073 acc=0           z=1 n=0 irq=0 | 0072: ret 0
001224 | exec  | pc=0022 acc=0           z=1 n=0 irq=0 | ret
001225 | fetch | pc=0023 acc=0           z=1 n=0 irq=0 | 0022: ld 25
001226 | addr  | pc=0023 acc=0           z=1 n=0 irq=0 | data address <- 25
001227 | mem   | pc=0023 acc=23          z=0 n=0 irq=0 | acc <- mem[25]
001228 | fetch | pc=0024 acc=23          z=0 n=0 irq=0 | 0023: add 0
001229 | mem   | pc=0024 acc=23          z=0 n=0 irq=0 | operand <- mem[0]
001230 | exec  | pc=0024 acc=24          z=0 n=0 irq=0 | acc += mem[0]
001231 | fetch | pc=0025 acc=24          z=0 n=0 irq=0 | 0024: st 25
001232 | addr  | pc=0025 acc=24          z=0 n=0 irq=0 | data address <- 25
001233 | mem   | pc=0025 acc=24          z=0 n=0 irq=0 | mem[25] <- acc
001234 | fetch | pc=0026 acc=24          z=0 n=0 irq=0 | 0025: ld 26
001235 | addr  | pc=0026 acc=24          z=0 n=0 irq=0 | data address <- 26
001236 | mem   | pc=0026 acc=2           z=0 n=0 irq=0 | acc <- mem[26]
001237 | fetch | pc=0027 acc=2           z=0 n=0 irq=0 | 0026: sub 0
001238 | mem   | pc=0027 acc=2           z=0 n=0 irq=0 | operand <- mem[0]
001239 | exec  | pc=0027 acc=1           z=0 n=0 irq=0 | acc -= mem[0]
001240 | fetch | pc=0028 acc=1           z=0 n=0 irq=0 | 0027: st 26
001241 | addr  | pc=0028 acc=1           z=0 n=0 irq=0 | data address <- 26
001242 | mem   | pc=0028 acc=1           z=0 n=0 irq=0 | mem[26] <- acc
001243 | fetch | pc=0029 acc=1           z=0 n=0 irq=0 | 0028: jz 32
001244 | exec  | pc=0029 acc=1           z=0 n=0 irq=0 | jz skip
001245 | fetch | pc=0030 acc=1           z=0 n=0 irq=0 | 0029: ld 3
001246 | addr  | pc=0030 acc=1           z=0 n=0 irq=0 | data address <- 3
001247 | mem   | pc=0030 acc=32          z=0 n=0 irq=0 | acc <- mem[3]
001248 | fetch | pc=0031 acc=32          z=0 n=0 irq=0 | 0030: st 65281
001249 | addr  | pc=0031 acc=32          z=0 n=0 irq=0 | data address <- 65281
001250 | mem   | pc=0031 acc=32          z=0 n=0 irq=0 | mem[65281] <- acc
001251 | fetch | pc=0032 acc=32          z=0 n=0 irq=0 | 0031: jmp 18
001252 | exec  | pc=0018 acc=32          z=0 n=0 irq=0 | pc <- 18
001253 | fetch | pc=0019 acc=32          z=0 n=0 irq=0 | 0018: ld 26
001254 | addr  | pc=0019 acc=32          z=0 n=0 irq=0 | data address <- 26
001255 | mem   | pc=0019 acc=1           z=0 n=0 irq=0 | acc <- mem[26]
001256 | fetch | pc=0020 acc=1           z=0 n=0 irq=0 | 0019: jz 35
001257 | exec  | pc=0020 acc=1           z=0 n=0 irq=0 | jz skip
001258 | fetch | pc=0021 acc=1           z=0 n=0 irq=0 | 0020: ldx 25
001259 | addr  | pc=0021 acc=1           z=0 n=0 irq=0 | ptr address <- 25
001260 | mem   | pc=0021 acc=1           z=0 n=0 irq=0 | address <- mem[25]
001261 | mem   | pc=0021 acc=1           z=0 n=0 irq=0 | acc <- mem[24]
001262 | fetch | pc=0022 acc=1           z=0 n=0 irq=0 | 0021: call 36
001263 | exec  | pc=0036 acc=1           z=0 n=0 irq=0 | call 36
001264 | fetch | pc=0037 acc=1           z=0 n=0 irq=0 | 0036: st 27
001265 | addr  | pc=0037 acc=1           z=0 n=0 irq=0 | data address <- 27
001266 | mem   | pc=0037 acc=1           z=0 n=0 irq=0 | mem[27] <- acc
001267 | fetch | pc=0038 acc=1           z=0 n=0 irq=0 | 0037: ldi 0
001268 | exec  | pc=0038 acc=0           z=1 n=0 irq=0 | acc <- 0
001269 | fetch | pc=0039 acc=0           z=1 n=0 irq=0 | 0038: st 28
001270 | addr  | pc=0039 acc=0           z=1 n=0 irq=0 | data address <- 28
001271 | mem   | pc=0039 acc=0           z=1 n=0 irq=0 | mem[28] <- acc
001272 | fetch | pc=0040 acc=0           z=1 n=0 irq=0 | 0039: lea 30
001273 | exec  | pc=0040 acc=30          z=0 n=0 irq=0 | acc <- address 30
001274 | fetch | pc=0041 acc=30          z=0 n=0 irq=0 | 0040: st 29
001275 | addr  | pc=0041 acc=30          z=0 n=0 irq=0 | data address <- 29
001276 | mem   | pc=0041 acc=30          z=0 n=0 irq=0 | mem[29] <- acc
001277 | fetch | pc=0042 acc=30          z=0 n=0 irq=0 | 0041: ld 27
001278 | addr  | pc=0042 acc=30          z=0 n=0 irq=0 | data address <- 27
001279 | mem   | pc=0042 acc=1           z=0 n=0 irq=0 | acc <- mem[27]
001280 | fetch | pc=0043 acc=1           z=0 n=0 irq=0 | 0042: jnz 46
001281 | exec  | pc=0046 acc=1           z=0 n=0 irq=0 | jnz taken
001282 | fetch | pc=0047 acc=1           z=0 n=0 irq=0 | 0046: ld 27
001283 | addr  | pc=0047 acc=1           z=0 n=0 irq=0 | data address <- 27
001284 | mem   | pc=0047 acc=1           z=0 n=0 irq=0 | acc <- mem[27]
001285 | fetch | pc=0048 acc=1           z=0 n=0 irq=0 | 0047: jz 61
001286 | exec  | pc=0048 acc=1           z=0 n=0 irq=0 | jz skip
001287 | fetch | pc=0049 acc=1           z=0 n=0 irq=0 | 0048: mod 1
001288 | mem   | pc=0049 acc=1           z=0 n=0 irq=0 | operand <- mem[1]
001289 | exec  | pc=0049 acc=1           z=0 n=0 irq=0 | mod operands ready
001290 | alu   | pc=0049 acc=1           z=0 n=0 irq=0 | acc %= mem[1]
001291 | fetch | pc=0050 acc=1           z=0 n=0 irq=0 | 0049: add 4
001292 | mem   | pc=0050 acc=1           z=0 n=0 irq=0 | operand <- mem[4]
001293 | exec  | pc=0050 acc=49          z=0 n=0 irq=0 | acc += mem[4]
001294 | fetch | pc=0051 acc=49          z=0 n=0 irq=0 | 0050: stx 29
001295 | addr  | pc=0051 acc=49          z=0 n=0 irq=0 | ptr address <- 29
001296 | mem   | pc=0051 acc=49          z=0 n=0 irq=0 | address <- mem[29]
001297 | mem   | pc=0051 acc=49          z=0 n=0 irq=0 | mem[30] <- acc
001298 | fetch | pc=0052 acc=49          z=0 n=0 irq=0 | 0051: ld 29
001299 | addr  | pc=0052 acc=49          z=0 n=0 irq=0 | data address <- 29
001300 | mem   | pc=0052 acc=30          z=0 n=0 irq=0 | acc <- mem[29]
001301 | fetch | pc=0053 acc=30          z=0 n=0 irq=0 | 0052: add 0
001302 | mem   | pc=0053 acc=30          z=0 n=0 irq=0 | operand <- mem[0]
001303 | exec  | pc=0053 acc=31          z=0 n=0 irq=0 | acc += mem[0]
001304 | fetch | pc=0054 acc=31          z=0 n=0 irq=0 | 0053: st 29
001305 | addr  | pc=0054 acc=31          z=0 n=0 irq=0 | data address <- 29
001306 | mem   | pc=0054 acc=31          z=0 n=0 irq=0 | mem[29] <- acc
001307 | fetch | pc=0055 acc=31          z=0 n=0 irq=0 | 0054: ld 28
001308 | addr  | pc=0055 acc=31          z=0 n=0 irq=0 | data address <- 28
001309 | mem   | pc=0055 acc=0           z=1 n=0 irq=0 | acc <- mem[28]
001310 | fetch | pc=0056 acc=0           z=1 n=0 irq=0 | 0055: add 0
001311 | mem   | pc=0056 acc=0           z=1 n=0 irq=0 | operand <- mem[0]
001312 | exec  | pc=0056 acc=1           z=0 n=0 irq=0 | acc += mem[0]
001313 | fetch | pc=0057 acc=1           z=0 n=0 irq=0 | 0056: st 28
001314 | addr  | pc=0057 acc=1           z=0 n=0 irq=0 | data address <- 28
001315 | mem   | pc=0057 acc=1           z=0 n=0 irq=0 | mem[28] <- acc
001316 | fetch | pc=0058 acc=1           z=0 n=0 irq=0 | 0057: ld 27
001317 | addr  | pc=0058 acc=1           z=0 n=0 irq=0 | data address <- 27
001318 | mem   | pc=0058 acc=1           z=0 n=0 irq=0 | acc <- mem[27]
001319 | fetch | pc=0059 acc=1           z=0 n=0 irq=0 | 0058: div 1
001320 | mem   | pc=0059 acc=1           z=0 n=0 irq=0 | operand <- mem[1]
001321 | exec  | pc=0059 acc=1           z=0 n=0 irq=0 | div operands ready
001322 | alu   | pc=0059 acc=0           z=1 n=0 irq=0 | acc /= mem[1]
001323 | fetch | pc=0060 acc=0           z=1 n=0 irq=0 | 0059: st 27
001324 | addr  | pc=0060 acc=0           z=1 n=0 irq=0 | data address <- 27
001325 | mem   | pc=0060 acc=0           z=1 n=0 irq=0 | mem[27] <- acc
001326 | fetch | pc=0061 acc=0           z=1 n=0 irq=0 | 0060: jmp 46
001327 | exec  | pc=0046 acc=0           z=1 n=0 irq=0 | pc <- 46
001328 | fetch | pc=0047 acc=0           z=1 n=0 irq=0 | 0046: ld 27
001329 | addr  | pc=0047 acc=0           z=1 n=0 irq=0 | data address <- 27
001330 | mem   | pc=0047 acc=0           z=1 n=0 irq=0 | acc <- mem[27]
001331 | fetch | pc=0048 acc=0           z=1 n=0 irq=0 | 0047: jz 61
001332 | exec  | pc=0061 acc=0           z=1 n=0 irq=0 | jz taken
001333 | fetch | pc=0062 acc=0           z=1 n=0 irq=0 | 0061: ld 28
001334 | addr  | pc=0062 acc=0           z=1 n=0 irq=0 | data address <- 28
001335 | mem   | pc=0062 acc=1           z=0 n=0 irq=0 | acc <- mem[28]
001336 | fetch | pc=0063 acc=1           z=0 n=0 irq=0 | 0062: jz 72
001337 | exec  | pc=0063 acc=1           z=0 n=0 irq=0 | jz skip
001338 | fetch | pc=0064 acc=1           z=0 n=0 irq=0 | 0063: ld 29
001339 | addr  | pc=0064 acc=1           z=0 n=0 irq=0 | data address <- 29
001340 | mem   | pc=0064 acc=31          z=0 n=0 irq=0 | acc <- mem[29]
001341 | fetch | pc=0065 acc=31          z=0 n=0 irq=0 | 0064: sub 0
001342 | mem   | pc=0065 acc=31          z=0 n=0 irq=0 | operand <- mem[0]
001343 | exec  | pc=0065 acc=30          z=0 n=0 irq=0 | acc -= mem[0]
